qid,country,wave,q101CLEAN,q102CLEAN,q709CLEAN,a1,rID
488,Palestine,3,good,almost the same as the current situation,oppose,West Bank,2958
489,Palestine,3,very bad,somewhat better,oppose,West Bank,2959
490,Palestine,3,bad,somewhat worse,accept,West Bank,2960
491,Palestine,3,very bad,somewhat better,accept,West Bank,2961
492,Palestine,3,bad,somewhat better,oppose,West Bank,2962
493,Palestine,3,very good,much worse,oppose,West Bank,2963
494,Palestine,3,very good,almost the same as the current situation,oppose,West Bank,2964
495,Palestine,3,bad,NA,oppose,West Bank,2965
496,Palestine,3,bad,somewhat worse,oppose,West Bank,2966
497,Palestine,3,very bad,much worse,accept,West Bank,2967
498,Palestine,3,bad,almost the same as the current situation,accept,West Bank,2968
499,Palestine,3,good,much worse,oppose,West Bank,2969
500,Palestine,3,good,almost the same as the current situation,oppose,West Bank,2970
501,Palestine,3,bad,somewhat better,oppose,West Bank,2971
502,Palestine,3,very good,somewhat worse,NA,West Bank,2972
503,Palestine,3,bad,somewhat better,oppose,West Bank,2973
504,Palestine,3,bad,somewhat better,oppose,West Bank,2974
505,Palestine,3,bad,somewhat better,oppose,West Bank,2975
506,Palestine,3,good,almost the same as the current situation,oppose,West Bank,2976
507,Palestine,3,very bad,somewhat worse,oppose,West Bank,2977
508,Palestine,3,good,much worse,oppose,West Bank,2978
509,Palestine,3,good,almost the same as the current situation,oppose,West Bank,2979
510,Palestine,3,good,much worse,oppose,West Bank,2980
511,Palestine,3,bad,somewhat worse,accept,West Bank,2981
512,Palestine,3,bad,somewhat better,oppose,West Bank,2982
513,Palestine,3,bad,somewhat worse,accept,West Bank,2983
514,Palestine,3,very bad,somewhat worse,oppose,West Bank,2984
515,Palestine,3,very bad,somewhat worse,oppose,West Bank,2985
516,Palestine,3,bad,somewhat worse,oppose,West Bank,2986
517,Palestine,3,good,NA,oppose,West Bank,2987
518,Palestine,3,very bad,almost the same as the current situation,oppose,West Bank,2988
519,Palestine,3,good,somewhat worse,accept,West Bank,2989
520,Palestine,3,bad,somewhat worse,oppose,West Bank,2990
521,Palestine,3,good,somewhat better,accept,West Bank,2991
522,Palestine,3,bad,much worse,accept,West Bank,2992
523,Palestine,3,bad,somewhat better,oppose,West Bank,2993
524,Palestine,3,good,much better,oppose,West Bank,2994
525,Palestine,3,bad,much worse,oppose,West Bank,2995
526,Palestine,3,good,much worse,accept,West Bank,2996
527,Palestine,3,bad,somewhat better,oppose,West Bank,2997
528,Palestine,3,bad,almost the same as the current situation,oppose,West Bank,2998
529,Palestine,3,good,almost the same as the current situation,NA,West Bank,2999
530,Palestine,3,bad,somewhat worse,oppose,West Bank,3000
531,Palestine,3,bad,somewhat worse,accept,West Bank,3001
532,Palestine,3,bad,somewhat better,accept,West Bank,3002
533,Palestine,3,good,somewhat worse,oppose,West Bank,3003
534,Palestine,3,NA,somewhat worse,oppose,West Bank,3004
535,Palestine,3,bad,somewhat better,oppose,West Bank,3005
536,Palestine,3,good,somewhat better,oppose,West Bank,3006
537,Palestine,3,bad,much worse,oppose,West Bank,3007
538,Palestine,3,very bad,somewhat worse,oppose,West Bank,3008
539,Palestine,3,bad,somewhat worse,oppose,West Bank,3009
540,Palestine,3,bad,NA,accept,West Bank,3010
541,Palestine,3,very bad,much worse,oppose,West Bank,3011
542,Palestine,3,good,somewhat worse,oppose,West Bank,3012
543,Palestine,3,good,almost the same as the current situation,oppose,West Bank,3013
544,Palestine,3,very bad,much worse,oppose,West Bank,3014
545,Palestine,3,very bad,much worse,accept,West Bank,3015
546,Palestine,3,bad,much worse,accept,West Bank,3016
547,Palestine,3,bad,much worse,oppose,West Bank,3017
548,Palestine,3,bad,much worse,accept,West Bank,3018
549,Palestine,3,very bad,almost the same as the current situation,oppose,West Bank,3019
550,Palestine,3,bad,somewhat better,oppose,West Bank,3020
551,Palestine,3,bad,somewhat worse,oppose,West Bank,3021
552,Palestine,3,good,somewhat better,accept,West Bank,3022
553,Palestine,3,very bad,much worse,oppose,West Bank,3023
554,Palestine,3,very bad,much worse,oppose,West Bank,3024
555,Palestine,3,very bad,NA,NA,West Bank,3025
556,Palestine,3,very bad,much worse,oppose,West Bank,3026
557,Palestine,3,good,somewhat better,oppose,West Bank,3027
558,Palestine,3,very bad,much worse,accept,West Bank,3028
559,Palestine,3,very bad,much worse,accept,West Bank,3029
560,Palestine,3,good,much worse,oppose,West Bank,3030
561,Palestine,3,bad,much worse,oppose,West Bank,3031
562,Palestine,3,bad,almost the same as the current situation,oppose,West Bank,3032
563,Palestine,3,very bad,almost the same as the current situation,oppose,West Bank,3033
564,Palestine,3,good,somewhat better,accept,West Bank,3034
565,Palestine,3,very bad,almost the same as the current situation,accept,West Bank,3035
566,Palestine,3,bad,much worse,oppose,West Bank,3036
567,Palestine,3,bad,somewhat worse,oppose,West Bank,3037
568,Palestine,3,good,somewhat worse,oppose,West Bank,3038
569,Palestine,3,bad,somewhat better,oppose,West Bank,3039
570,Palestine,3,good,much better,accept,West Bank,3040
571,Palestine,3,bad,much worse,accept,West Bank,3041
572,Palestine,3,good,somewhat worse,oppose,West Bank,3042
573,Palestine,3,good,NA,oppose,West Bank,3043
574,Palestine,3,bad,much better,oppose,West Bank,3044
575,Palestine,3,very bad,almost the same as the current situation,oppose,West Bank,3045
576,Palestine,3,bad,somewhat worse,oppose,West Bank,3046
577,Palestine,3,good,much worse,oppose,West Bank,3047
578,Palestine,3,bad,somewhat worse,oppose,West Bank,3048
579,Palestine,3,bad,somewhat worse,oppose,West Bank,3049
580,Palestine,3,good,somewhat worse,oppose,West Bank,3050
581,Palestine,3,bad,much worse,oppose,West Bank,3051
582,Palestine,3,very bad,almost the same as the current situation,oppose,West Bank,3052
583,Palestine,3,good,somewhat better,oppose,West Bank,3053
584,Palestine,3,very bad,somewhat better,oppose,West Bank,3054
585,Palestine,3,bad,much better,oppose,West Bank,3055
586,Palestine,3,good,somewhat worse,NA,West Bank,3056
587,Palestine,3,very bad,almost the same as the current situation,accept,West Bank,3057
588,Palestine,3,good,somewhat better,accept,West Bank,3058
589,Palestine,3,good,almost the same as the current situation,accept,West Bank,3059
590,Palestine,3,bad,almost the same as the current situation,oppose,West Bank,3060
591,Palestine,3,good,much better,oppose,West Bank,3061
592,Palestine,3,very bad,somewhat worse,accept,West Bank,3062
593,Palestine,3,bad,somewhat better,oppose,West Bank,3063
594,Palestine,3,good,somewhat worse,oppose,West Bank,3064
595,Palestine,3,bad,somewhat worse,oppose,West Bank,3065
596,Palestine,3,very bad,somewhat better,oppose,West Bank,3066
597,Palestine,3,very bad,much worse,oppose,West Bank,3067
598,Palestine,3,very bad,much worse,oppose,West Bank,3068
599,Palestine,3,bad,much worse,oppose,West Bank,3069
600,Palestine,3,good,NA,oppose,West Bank,3070
601,Palestine,3,good,somewhat better,oppose,West Bank,3071
602,Palestine,3,good,somewhat better,oppose,West Bank,3072
603,Palestine,3,bad,much worse,accept,West Bank,3073
604,Palestine,3,good,almost the same as the current situation,accept,West Bank,3074
605,Palestine,3,good,much worse,accept,West Bank,3075
606,Palestine,3,bad,much worse,oppose,West Bank,3076
607,Palestine,3,good,somewhat worse,accept,West Bank,3077
608,Palestine,3,bad,somewhat better,oppose,West Bank,3078
609,Palestine,3,bad,somewhat worse,oppose,West Bank,3079
610,Palestine,3,bad,much better,accept,West Bank,3080
611,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3081
612,Palestine,3,very bad,much better,oppose,Gaza,3082
613,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3083
614,Palestine,3,bad,somewhat worse,oppose,Gaza,3084
615,Palestine,3,very bad,somewhat better,oppose,Gaza,3085
616,Palestine,3,bad,somewhat better,oppose,Gaza,3086
617,Palestine,3,very bad,much worse,accept,Gaza,3087
618,Palestine,3,bad,much better,oppose,Gaza,3088
619,Palestine,3,bad,much better,oppose,Gaza,3089
620,Palestine,3,very bad,much better,oppose,Gaza,3090
621,Palestine,3,very bad,almost the same as the current situation,oppose,Gaza,3091
622,Palestine,3,bad,NA,oppose,Gaza,3092
623,Palestine,3,very bad,somewhat better,oppose,Gaza,3093
624,Palestine,3,good,somewhat better,oppose,Gaza,3094
625,Palestine,3,very bad,somewhat better,oppose,Gaza,3095
626,Palestine,3,bad,somewhat better,oppose,Gaza,3096
627,Palestine,3,very bad,much worse,oppose,Gaza,3097
628,Palestine,3,good,somewhat better,oppose,Gaza,3098
629,Palestine,3,bad,somewhat worse,oppose,Gaza,3099
630,Palestine,3,good,somewhat better,oppose,Gaza,3100
631,Palestine,3,very good,almost the same as the current situation,oppose,Gaza,3101
632,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3102
633,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3103
634,Palestine,3,good,somewhat better,NA,Gaza,3104
635,Palestine,3,very bad,somewhat better,oppose,Gaza,3105
636,Palestine,3,very good,almost the same as the current situation,oppose,Gaza,3106
637,Palestine,3,good,somewhat better,accept,Gaza,3107
638,Palestine,3,bad,somewhat better,accept,Gaza,3108
639,Palestine,3,bad,somewhat better,accept,Gaza,3109
640,Palestine,3,very good,almost the same as the current situation,oppose,Gaza,3110
641,Palestine,3,very bad,almost the same as the current situation,accept,Gaza,3111
642,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3112
643,Palestine,3,very bad,somewhat better,accept,Gaza,3113
644,Palestine,3,bad,somewhat better,accept,Gaza,3114
645,Palestine,3,very bad,somewhat worse,accept,Gaza,3115
646,Palestine,3,bad,somewhat better,accept,Gaza,3116
647,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3117
648,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3118
649,Palestine,3,very bad,somewhat better,accept,Gaza,3119
650,Palestine,3,good,almost the same as the current situation,accept,Gaza,3120
651,Palestine,3,very good,almost the same as the current situation,oppose,Gaza,3121
652,Palestine,3,good,somewhat better,accept,Gaza,3122
653,Palestine,3,bad,somewhat worse,oppose,Gaza,3123
654,Palestine,3,very bad,much worse,accept,Gaza,3124
655,Palestine,3,good,somewhat worse,oppose,Gaza,3125
656,Palestine,3,bad,much worse,accept,Gaza,3126
657,Palestine,3,good,somewhat better,oppose,Gaza,3127
658,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3128
659,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3129
660,Palestine,3,very bad,much worse,NA,Gaza,3130
661,Palestine,3,good,somewhat worse,oppose,Gaza,3131
662,Palestine,3,very bad,somewhat worse,oppose,Gaza,3132
663,Palestine,3,good,somewhat better,oppose,Gaza,3133
664,Palestine,3,very bad,much worse,oppose,Gaza,3134
665,Palestine,3,bad,much worse,oppose,Gaza,3135
666,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3136
667,Palestine,3,good,somewhat better,oppose,Gaza,3137
668,Palestine,3,very bad,much worse,oppose,Gaza,3138
669,Palestine,3,bad,much better,oppose,Gaza,3139
670,Palestine,3,good,much better,oppose,Gaza,3140
671,Palestine,3,good,somewhat better,oppose,Gaza,3141
672,Palestine,3,good,much better,oppose,Gaza,3142
673,Palestine,3,bad,somewhat better,accept,Gaza,3143
674,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3144
675,Palestine,3,good,somewhat better,oppose,Gaza,3145
676,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3146
677,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3147
678,Palestine,3,good,somewhat better,accept,Gaza,3148
679,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3149
680,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3150
681,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3151
682,Palestine,3,very good,much worse,accept,Gaza,3152
683,Palestine,3,bad,somewhat worse,oppose,Gaza,3153
684,Palestine,3,very bad,somewhat better,oppose,Gaza,3154
685,Palestine,3,good,much better,oppose,Gaza,3155
686,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3156
687,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3157
688,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3158
689,Palestine,3,bad,somewhat worse,accept,Gaza,3159
690,Palestine,3,bad,somewhat better,oppose,Gaza,3160
691,Palestine,3,good,somewhat better,oppose,Gaza,3161
692,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3162
693,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3163
694,Palestine,3,bad,almost the same as the current situation,accept,Gaza,3164
695,Palestine,3,bad,somewhat better,oppose,Gaza,3165
696,Palestine,3,good,much better,oppose,Gaza,3166
697,Palestine,3,good,somewhat better,oppose,Gaza,3167
698,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3168
699,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3169
700,Palestine,3,bad,much worse,oppose,Gaza,3170
701,Palestine,3,good,somewhat better,oppose,Gaza,3171
702,Palestine,3,good,somewhat better,oppose,Gaza,3172
703,Palestine,3,good,almost the same as the current situation,accept,Gaza,3173
704,Palestine,3,very bad,almost the same as the current situation,oppose,Gaza,3174
705,Palestine,3,very bad,much worse,oppose,Gaza,3175
706,Palestine,3,good,almost the same as the current situation,accept,Gaza,3176
707,Palestine,3,very bad,much better,accept,Gaza,3177
708,Palestine,3,bad,somewhat better,accept,Gaza,3178
709,Palestine,3,very bad,almost the same as the current situation,oppose,Gaza,3179
710,Palestine,3,good,much better,accept,Gaza,3180
711,Palestine,3,very good,much better,oppose,Gaza,3181
712,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3182
713,Palestine,3,very good,much better,oppose,Gaza,3183
714,Palestine,3,very bad,almost the same as the current situation,oppose,Gaza,3184
715,Palestine,3,good,somewhat better,oppose,Gaza,3185
716,Palestine,3,very bad,somewhat better,oppose,Gaza,3186
717,Palestine,3,bad,somewhat better,oppose,Gaza,3187
718,Palestine,3,bad,somewhat better,oppose,Gaza,3188
719,Palestine,3,bad,much better,oppose,Gaza,3189
720,Palestine,3,very bad,almost the same as the current situation,oppose,Gaza,3190
721,Palestine,3,good,much worse,oppose,Gaza,3191
722,Palestine,3,bad,somewhat better,oppose,Gaza,3192
723,Palestine,3,very good,almost the same as the current situation,oppose,Gaza,3193
724,Palestine,3,good,somewhat better,oppose,Gaza,3194
725,Palestine,3,bad,much worse,oppose,Gaza,3195
726,Palestine,3,NA,much better,oppose,Gaza,3196
727,Palestine,3,bad,somewhat better,oppose,Gaza,3197
728,Palestine,3,good,somewhat better,oppose,Gaza,3198
729,Palestine,3,good,much worse,oppose,Gaza,3199
730,Palestine,3,bad,somewhat better,oppose,Gaza,3200
731,Palestine,3,good,somewhat better,oppose,Gaza,3201
732,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3202
733,Palestine,3,good,somewhat better,oppose,Gaza,3203
734,Palestine,3,bad,somewhat worse,accept,Gaza,3204
735,Palestine,3,good,somewhat better,oppose,Gaza,3205
736,Palestine,3,good,almost the same as the current situation,oppose,Gaza,3206
737,Palestine,3,good,somewhat better,oppose,Gaza,3207
738,Palestine,3,good,somewhat better,oppose,Gaza,3208
739,Palestine,3,very bad,almost the same as the current situation,accept,Gaza,3209
740,Palestine,3,good,somewhat better,accept,Gaza,3210
741,Palestine,3,good,almost the same as the current situation,accept,Gaza,3211
742,Palestine,3,very bad,much worse,oppose,Gaza,3212
743,Palestine,3,bad,much worse,oppose,Gaza,3213
744,Palestine,3,good,somewhat better,oppose,Gaza,3214
745,Palestine,3,very bad,much worse,accept,Gaza,3215
746,Palestine,3,bad,almost the same as the current situation,oppose,Gaza,3216
747,Palestine,3,bad,much worse,accept,Gaza,3217
748,Palestine,3,very bad,much worse,oppose,Gaza,3218
749,Palestine,3,very good,much better,accept,Gaza,3219
